(0,505)	(505,1365)	(1365,1954)	(1954,1370)	(1370,684)	(684,51)	(51,232)	(232,71)	(71,1067)	(1067,1690)	(1690,1084)	(1084,1475)	(1475,115)	(115,6)	(6,209)	(209,46)	(46,2512)	(2512,1482)	(1482,2231)	(2231,1623)	(1623,1927)	(1927,175)	(175,522)	(522,781)	(781,1084)	(1084,661)	(661,2726)	(2726,43)	(43,653)
(0,1570)	(1570,645)	(645,1570)	(1570,1962)	(1962,2764)	(2764,2099)	(2099,1938)	(1938,874)	(874,1556)	(1556,481)	(481,1743)	(1743,505)	(505,2421)	(2421,2712)	(2712,1477)	(1477,834)	(834,912)	(912,834)	(834,87)	(87,2136)	(2136,955)	(955,345)	(345,2860)	(2860,2530)	(2530,1693)	(1693,834)	(834,2820)	(2820,857)	(857,683)
(0,980)	(980,34)	(34,572)	(572,1284)	(1284,8)	(8,2002)	(2002,169)	(169,55)	(55,260)	(260,104)	(104,429)	(429,199)	(199,1676)	(1676,2118)	(2118,34)	(34,155)	(155,465)	(465,1579)	(1579,850)	(850,2736)	(2736,1610)	(1610,1066)	(1066,1936)	(1936,923)	(923,1860)	(1860,1666)	(1666,1611)	(1611,1416)	(1416,816)
(0,1913)	(1913,28)	(28,2789)	(2789,2910)	(2910,850)	(850,2363)	(2363,1600)	(1600,2492)	(2492,2772)	(2772,2356)	(2356,2533)	(2533,1777)	(1777,103)	(103,2167)	(2167,118)	(118,205)	(205,2059)	(2059,318)	(318,390)	(390,2747)	(2747,995)	(995,2387)	(2387,296)	(296,1232)	(1232,1265)	(1265,1654)	(1654,935)	(935,410)	(410,1779)
(0,491)	(491,288)	(288,175)	(175,2794)	(2794,2863)	(2863,34)	(34,2221)	(2221,1309)	(1309,2586)	(2586,2902)	(2902,1570)	(1570,667)	(667,39)	(39,383)	(383,378)	(378,8)	(8,1949)	(1949,273)	(273,225)	(225,205)	(205,1713)	(1713,1680)	(1680,1205)	(1205,1096)	(1096,1469)	(1469,1312)	(1312,1198)	(1198,1043)	(1043,67)
(0,1735)	(1735,392)	(392,1478)	(1478,882)	(882,2821)	(2821,2893)	(2893,1299)	(1299,692)	(692,1085)	(1085,2456)	(2456,506)	(506,2883)	(2883,371)	(371,843)	(843,1938)	(1938,1080)	(1080,1396)	(1396,392)	(392,1781)	(1781,1433)	(1433,1374)	(1374,967)	(967,1090)	(1090,1096)	(1096,1469)	(1469,1954)	(1954,115)	(115,938)	(938,2758)
(0,58)	(58,460)	(460,946)	(946,499)	(499,747)	(747,34)	(34,147)	(147,427)	(427,497)	(497,382)	(382,2953)	(2953,1587)	(1587,901)	(901,1230)	(1230,901)	(901,2078)	(2078,2039)	(2039,1064)	(1064,6)	(6,544)	(544,2356)	(2356,2772)	(2772,2492)	(2492,2789)	(2789,2336)	(2336,2334)	(2334,1392)	(1392,1765)	(1765,1570)
(0,2863)	(2863,363)	(363,333)	(333,1398)	(1398,318)	(318,1566)	(1566,15)	(15,497)	(497,115)	(115,1954)	(1954,200)	(200,1183)	(1183,1587)	(1587,901)	(901,2076)	(2076,1628)	(1628,2110)	(2110,398)	(398,1973)	(1973,1370)	(1370,2285)	(2285,217)	(217,963)	(963,1982)	(1982,41)	(41,1710)	(1710,476)	(476,74)	(74,598)
(0,1522)	(1522,2381)	(2381,1522)	(1522,2381)	(2381,1522)	(1522,0)	(0,2269)	(2269,2287)	(2287,316)	(316,34)	(34,1233)	(1233,170)	(170,443)	(443,735)	(735,1043)	(1043,543)	(543,2773)	(2773,1651)	(1651,1602)	(1602,607)	(607,2248)	(2248,1611)	(1611,72)	(72,304)	(304,1289)	(1289,1138)	(1138,1043)	(1043,2054)	(2054,2423)
(0,1397)	(1397,1058)	(1058,2464)	(2464,0)	(0,875)	(875,271)	(271,240)	(240,1360)	(1360,2584)	(2584,565)	(565,2747)	(2747,347)	(347,769)	(769,1599)	(1599,156)	(156,397)	(397,15)	(15,129)	(129,317)	(317,0)	(0,313)	(313,35)	(35,1214)	(1214,1998)	(1998,1891)	(1891,2671)	(2671,1561)	(1561,2366)	(2366,2014)
(0,2085)	(2085,1386)	(1386,2953)	(2953,620)	(620,1570)	(1570,1994)	(1994,2032)	(2032,2430)	(2430,2108)	(2108,1526)	(1526,543)	(543,2203)	(2203,1640)	(1640,103)	(103,2824)	(2824,103)	(103,1898)	(1898,1536)	(1536,2703)	(2703,723)	(723,516)	(516,505)	(505,656)	(656,445)	(445,581)	(581,207)	(207,766)	(766,1615)	(1615,2731)
(0,21)	(21,2059)	(2059,1594)	(1594,2703)	(2703,434)	(434,394)	(394,1060)	(1060,2731)	(2731,2267)	(2267,1632)	(1632,1503)	(1503,2745)	(2745,1503)	(1503,1632)	(1632,2214)	(2214,2113)	(2113,1289)	(1289,2613)	(2613,546)	(546,329)	(329,5)	(5,2778)	(2778,15)	(15,41)	(41,1440)	(1440,729)	(729,1914)	(1914,58)	(58,66)
(0,13)	(13,233)	(233,912)	(912,1965)	(1965,1369)	(1369,2121)	(2121,1096)	(1096,2629)	(2629,132)	(132,1228)	(1228,1897)	(1897,1163)	(1163,104)	(104,87)	(87,2230)	(2230,440)	(440,1478)	(1478,1895)	(1895,1013)	(1013,747)	(747,1527)	(1527,14)	(14,12)	(12,158)	(158,2503)	(2503,158)	(158,67)	(67,2049)	(2049,747)
(0,596)	(596,2712)	(2712,1570)	(1570,309)	(309,2244)	(2244,1198)	(1198,2494)	(2494,1309)	(1309,575)	(575,516)	(516,1673)	(1673,34)	(34,2435)	(2435,2920)	(2920,2081)	(2081,1595)	(1595,1494)	(1494,1174)	(1174,898)	(898,2279)	(2279,1840)	(1840,457)	(457,1096)	(1096,1090)	(1090,530)	(530,2585)	(2585,2291)	(2291,835)	(835,72)
(0,537)	(537,1105)	(1105,175)	(175,522)	(522,461)	(461,330)	(330,2012)	(2012,1204)	(1204,2012)	(2012,330)	(330,580)	(580,145)	(145,27)	(27,14)	(14,1482)	(1482,644)	(644,1531)	(1531,2299)	(2299,1643)	(1643,325)	(325,2771)	(2771,2463)	(2463,1818)	(1818,667)	(667,747)	(747,455)	(455,2060)	(2060,990)	(990,1690)
(0,391)	(391,1056)	(1056,47)	(47,654)	(654,512)	(512,633)	(633,321)	(321,997)	(997,2110)	(2110,727)	(727,531)	(531,165)	(165,268)	(268,62)	(62,1891)	(1891,2367)	(2367,1151)	(1151,792)	(792,310)	(310,333)	(333,37)	(37,137)	(137,1979)	(1979,1842)	(1842,2653)	(2653,1155)	(1155,86)	(86,2908)	(2908,2477)
(0,205)	(205,400)	(400,46)	(46,2423)	(2423,660)	(660,2034)	(2034,2941)	(2941,2521)	(2521,2004)	(2004,621)	(621,1354)	(1354,2735)	(2735,86)	(86,2882)	(2882,687)	(687,2712)	(2712,41)	(41,1982)	(1982,34)	(34,1026)	(1026,1073)	(1073,1066)	(1066,1309)	(1309,1221)	(1221,392)	(392,24)	(24,1784)	(1784,667)	(667,1570)
(0,1642)	(1642,0)	(0,12)	(12,16)	(16,30)	(30,9)	(9,2224)	(2224,1818)	(1818,1995)	(1995,1643)	(1643,1628)	(1628,299)	(299,2285)	(2285,2963)	(2963,2240)	(2240,1868)	(1868,2540)	(2540,2762)	(2762,1497)	(1497,564)	(564,626)	(626,2184)	(2184,139)	(139,174)	(174,388)	(388,2642)	(2642,207)	(207,835)	(835,43)
(0,835)	(835,34)	(34,2689)	(2689,1683)	(1683,604)	(604,2121)	(2121,1309)	(1309,269)	(269,668)	(668,1244)	(1244,1478)	(1478,1954)	(1954,2593)	(2593,2214)	(2214,1556)	(1556,1766)	(1766,1595)	(1595,1718)	(1718,809)	(809,2205)	(2205,954)	(954,87)	(87,108)	(108,1965)	(1965,1369)	(1369,2477)	(2477,1383)	(1383,10)	(10,959)
(0,373)	(373,1056)	(1056,391)	(391,28)	(28,1707)	(1707,963)	(963,179)	(179,459)	(459,361)	(361,112)	(112,271)	(271,1292)	(1292,540)	(540,430)	(430,1940)	(1940,2060)	(2060,1840)	(1840,1556)	(1556,1436)	(1436,445)	(445,1158)	(1158,1840)	(1840,2265)	(2265,280)	(280,14)	(14,2073)	(2073,166)	(166,6)	(6,429)
